environment	category	r_squared
Food production	K02439	0.3581267328890007
Food production	K02488	0.2929536685700996
Food production	K02552	0.0961201305384342
Food production	K03335	0.0958704448643293
Food production	K03342	0.2527706831899281
Food production	K03430	0.1467202922916769
Food production	K03527	0.0644934313761751
Food production	K04092	0.1361729651171701
Food production	K04093	0.1361729651171701
Food production	K04486	0.0641152955047134
Food production	K04516	0.1361729651171701
Food production	K04720	0.1008190138774638
Food production	K05602	0.0641152955047134
Food production	K05878	0.1121460543054996
Food production	K05879	0.1121460543054996
Food production	K05881	0.1121460543054996
Food production	K05887	0.0971757744715527
Food production	K06001	0.0543058819546663
Food production	K06048	0.0736543886563488
Food production	K06153	0.0915980187340756
Food production	K06208	0.1361729651171701
Food production	K06209	0.1361729651171701
Food production	K07127	0.0786964155335046
Food production	K07142	0.1388711926953549
Food production	K07173	0.3167505475508478
Food production	K08323	0.4344177626726961
Food production	K08963	0.1643964164667817
Food production	K09007	0.0918559515489886
Food production	K09882	0.1153442372257274
Food production	K09883	0.1153442372257274
Food production	K11204	0.0736543886563488
Food production	K11205	0.0736543886563488
Food production	K11787	0.0582160295476468
Food production	K11788	0.0582160295476468
Food production	K12506	0.1080397347613302
Food production	K13069	0.2929536685700996
Food production	K13243	0.2303810863734033
Food production	K13244	0.2303810863734033
Food production	K13245	0.2303810863734033
Food production	K13246	0.2303810863734033
Food production	K13484	0.0786964155335046
Food production	K13498	0.0508232337412942
Food production	K13501	0.0508232337412942
Food production	K13830	0.1297807169438258
Food production	K13832	0.1138269713142396
Food production	K13939	0.1388711926953549
Food production	K13940	0.1388711926953549
Food production	K13941	0.1388711926953549
Food production	K13950	0.071108420718802
Food production	K14154	0.0715587919684215
Food production	K14170	0.1361729651171701
Food production	K14652	0.4677268163227689
Food production	K16171	0.0864686548578199
Food production	K18592	0.260392619512421
Food production	K18649	0.0641152955047134
Food production	K19302	0.0915980187340756
Food production	K19726	0.3061178195604057
Food production	K19964	0.0786964155335046
Food production	K22373	0.2122099603396784
Food production	K22391	0.0918559515489886
Food production	K23264	0.2949882212641552
Food production	K23265	0.2949882212641552
Food production	K23269	0.2949882212641552
Food production	K23270	0.2949882212641552
Food production	K23304	0.2512186737256088
Food production	K24042	0.2077873996774545
Food production	K24263	0.1679261049341499
Food production	K25031	0.0772177076650302
Wastewater	K00014	0.1363857258509987
Wastewater	K00019	0.3260023970459659
Wastewater	K00077	0.143780651196812
Wastewater	K00107	0.0677184974056529
Wastewater	K00228	0.192227174353935
Wastewater	K00265	0.1700780487412385
Wastewater	K00266	0.1700780487412385
Wastewater	K00299	0.136025051028925
Wastewater	K00384	0.1268529277077608
Wastewater	K00451	0.1804803249146358
Wastewater	K00560	0.083020584076363
Wastewater	K00640	0.1136860263899748
Wastewater	K00681	0.1032885622488678
Wastewater	K00763	0.1717245233393508
Wastewater	K00766	0.0899773086399237
Wastewater	K00820	0.0519981034133595
Wastewater	K00851	0.0864634840045724
Wastewater	K00864	0.0543432813059637
Wastewater	K00872	0.0552541827647914
Wastewater	K00877	0.0761663202076499
Wastewater	K00878	0.0762469626918207
Wastewater	K00954	0.0634988802208541
Wastewater	K00963	0.1898116275568289
Wastewater	K00965	0.3625371561229467
Wastewater	K01003	0.4091173200574312
Wastewater	K01006	0.096487153335645
Wastewater	K01091	0.064888066612886
Wastewater	K01129	0.0725623258093138
Wastewater	K01433	0.0649775714657129
Wastewater	K01455	0.0858493608827714
Wastewater	K01458	0.0754521956677853
Wastewater	K01469	0.0640824318598908
Wastewater	K01479	0.1522842051140462
Wastewater	K01480	0.1428317450824677
Wastewater	K01495	0.1063417102500895
Wastewater	K01520	0.1051555614748931
Wastewater	K01555	0.063585398628386
Wastewater	K01583	0.08689925806121
Wastewater	K01584	0.08689925806121
Wastewater	K01585	0.08689925806121
Wastewater	K01587	0.0719115252382155
Wastewater	K01610	0.1944393481546505
Wastewater	K01627	0.0994728454533172
Wastewater	K01649	0.091172765957657
Wastewater	K01659	0.0575976218688493
Wastewater	K01666	0.0863785568021381
Wastewater	K01682	0.0999670854249981
Wastewater	K01711	0.0984163673548514
Wastewater	K01712	0.06700076702834
Wastewater	K01720	0.0860124307544356
Wastewater	K01736	0.0558244741458254
Wastewater	K01746	0.0606055369113794
Wastewater	K01772	0.0802060024591564
Wastewater	K01783	0.0729983297162361
Wastewater	K01807	0.0604781317604365
Wastewater	K01808	0.0604781317604365
Wastewater	K01915	0.0564309718523666
Wastewater	K01919	0.1330289665179963
Wastewater	K01939	0.1048312781254526
Wastewater	K01941	0.1725634822513957
Wastewater	K02201	0.0634988802208541
Wastewater	K02204	0.0552541827647914
Wastewater	K02226	0.1032759334651993
Wastewater	K02230	0.1500948542870129
Wastewater	K02318	0.0562807177214964
Wastewater	K02626	0.08689925806121
Wastewater	K02858	0.0826937052005468
Wastewater	K03430	0.0908449198902221
Wastewater	K03785	0.2360496531637216
Wastewater	K03786	0.2360496531637216
Wastewater	K05306	0.0513056964938672
Wastewater	K05878	0.1980772363410895
Wastewater	K05879	0.1980772363410895
Wastewater	K05881	0.1980772363410895
Wastewater	K05887	0.1363857258509987
Wastewater	K06048	0.1330289665179963
Wastewater	K06153	0.0839569855937756
Wastewater	K07127	0.0539521548314544
Wastewater	K07160	0.0640824318598908
Wastewater	K08963	0.0509184327300207
Wastewater	K09007	0.1063417102500895
Wastewater	K09882	0.1500948542870129
Wastewater	K09883	0.1500948542870129
Wastewater	K11204	0.1330289665179963
Wastewater	K11205	0.1330289665179963
Wastewater	K11755	0.0592739847768838
Wastewater	K11808	0.0741205068307243
Wastewater	K12447	0.1860002446650782
Wastewater	K12506	0.14526773149994
Wastewater	K13484	0.0539521548314544
Wastewater	K13497	0.0899773086399237
Wastewater	K13562	0.136025051028925
Wastewater	K13786	0.1613037846236196
Wastewater	K13830	0.1819830343689986
Wastewater	K13832	0.1892607122450068
Wastewater	K13853	0.0706305510382886
Wastewater	K13990	0.0606055369113794
Wastewater	K13998	0.083020584076363
Wastewater	K14152	0.0592739847768838
Wastewater	K14187	0.1078707784618514
Wastewater	K15918	0.2349016802841038
Wastewater	K16171	0.063585398628386
Wastewater	K18365	0.0863785568021381
Wastewater	K18592	0.1032885622488678
Wastewater	K19269	0.064888066612886
Wastewater	K19285	0.136025051028925
Wastewater	K19286	0.136025051028925
Wastewater	K19302	0.0839569855937756
Wastewater	K19726	0.0744305826990112
Wastewater	K19964	0.0539521548314544
Wastewater	K22223	0.064888066612886
Wastewater	K22316	0.1032759334651993
Wastewater	K22373	0.2099478303969721
Wastewater	K22391	0.1063417102500895
Wastewater	K22920	0.1898116275568289
Wastewater	K23123	0.0640824318598908
Wastewater	K23124	0.0640824318598908
Wastewater	K23304	0.1136860263899748
Wastewater	K24017	0.0698877430227354
Wastewater	K24042	0.051535247231409
Wastewater	K24263	0.143780651196812
Wastewater	K25031	0.0864634840045724
Wastewater	K27797	0.0575976218688493
Wastewater	K27802	0.0999670854249981
Wastewater	K28203	0.064888066612886
Wastewater	K28660	0.1898116275568289
Birds	K00067	0.0999406833453058
Birds	K00122	0.2059402511087814
Birds	K00123	0.2059402511087814
Birds	K00124	0.2059402511087814
Birds	K00126	0.2059402511087814
Birds	K00127	0.2059402511087814
Birds	K00228	0.3139084899726457
Birds	K00254	0.1381347951066376
Birds	K00299	0.1274871546246694
Birds	K00384	0.0570678934767938
Birds	K00549	0.0698817534439063
Birds	K00620	0.1068431906822741
Birds	K00640	0.115110079067577
Birds	K00641	0.0815744686429478
Birds	K00651	0.0815744686429478
Birds	K00788	0.1800247687599011
Birds	K00790	0.1059441074128044
Birds	K00851	0.0647839772511683
Birds	K00854	0.0857077356148412
Birds	K00858	0.0501918612460465
Birds	K00878	0.1559429840475703
Birds	K00928	0.2316044606080715
Birds	K00963	0.1792790102570275
Birds	K00973	0.0747476450296692
Birds	K01008	0.126367428271834
Birds	K01469	0.1649494642828398
Birds	K01497	0.22812230912275
Birds	K01619	0.1455005855816159
Birds	K01638	0.2495512807810733
Birds	K01649	0.1066574763409099
Birds	K01662	0.1182448932711663
Birds	K01675	0.195337989037291
Birds	K01676	0.195337989037291
Birds	K01677	0.195337989037291
Birds	K01678	0.195337989037291
Birds	K01679	0.195337989037291
Birds	K01710	0.0728810608945588
Birds	K01772	0.1521970809424216
Birds	K01774	0.195337989037291
Birds	K01775	0.0559083482642104
Birds	K01790	0.0757333088538514
Birds	K01798	0.0559083482642104
Birds	K01837	0.0983291935705218
Birds	K01866	0.1152674807919161
Birds	K01939	0.2543806649380487
Birds	K01952	0.2922258443080939
Birds	K02318	0.3622173028415063
Birds	K02858	0.3349290528249637
Birds	K03465	0.0596371482139048
Birds	K03527	0.1375444947962152
Birds	K06153	0.1650025992818041
Birds	K07127	0.0905968469109063
Birds	K07160	0.1649494642828398
Birds	K12447	0.0518272352604796
Birds	K12524	0.2316044606080715
Birds	K12525	0.2316044606080715
Birds	K12526	0.2950457467185048
Birds	K13484	0.0905968469109063
Birds	K13562	0.1274871546246694
Birds	K13786	0.0561637145422188
Birds	K13853	0.0816183195480497
Birds	K14153	0.2593671298447532
Birds	K14154	0.2397735978397323
Birds	K14187	0.1034244502960812
Birds	K14652	0.0679567203708332
Birds	K15461	0.0862741665379627
Birds	K19285	0.1274871546246694
Birds	K19286	0.1274871546246694
Birds	K19302	0.1650025992818041
Birds	K19562	0.0515854738471069
Birds	K19964	0.0905968469109063
Birds	K21219	0.2593671298447532
Birds	K21220	0.1800247687599011
Birds	K22515	0.2059402511087814
Birds	K22920	0.1792790102570275
Birds	K23123	0.1649494642828398
Birds	K23124	0.1649494642828398
Birds	K23264	0.2922258443080939
Birds	K23265	0.2922258443080939
Birds	K23269	0.2922258443080939
Birds	K23270	0.2922258443080939
Birds	K23304	0.115110079067577
Birds	K23987	0.195710676469013
Birds	K24042	0.1421999528230308
Birds	K25031	0.0647839772511683
Birds	K28660	0.1792790102570275
