accession	filePath	fileType	uncompressedLengthBytes
GCF_000018785.1	GCF_000018785.1/genomic.gff	GFF3	929894
GCF_000018785.1	GCF_000018785.1/protein.faa	PROTEIN_FASTA	560191
GCF_000018785.1	GCF_000018785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019905.1	GCF_000019905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3289816
GCF_000019905.1	GCF_000019905.1/genomic.gbff	GENBANK_FLAT_FILE	8100764
GCF_000019905.1	GCF_000019905.1/GCF_000019905.1_ASM1990v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3079022
GCF_000019905.1	GCF_000019905.1/genomic.gff	GFF3	1950878
GCF_000019905.1	GCF_000019905.1/protein.faa	PROTEIN_FASTA	1132526
GCF_000019905.1	GCF_000019905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000021325.1	GCF_000021325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4245404
GCF_000021325.1	GCF_000021325.1/genomic.gbff	GENBANK_FLAT_FILE	9948403
GCF_000021325.1	GCF_000021325.1/GCF_000021325.1_ASM2132v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3964043
GCF_000021325.1	GCF_000021325.1/genomic.gff	GFF3	2228109
GCF_000021325.1	GCF_000021325.1/protein.faa	PROTEIN_FASTA	1440487
GCF_000021325.1	GCF_000021325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000021485.1	GCF_000021485.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3352331
GCF_000021485.1	GCF_000021485.1/genomic.gbff	GENBANK_FLAT_FILE	8072097
GCF_000021485.1	GCF_000021485.1/GCF_000021485.1_ASM2148v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3019751
GCF_000021485.1	GCF_000021485.1/genomic.gff	GFF3	1937765
GCF_000021485.1	GCF_000021485.1/protein.faa	PROTEIN_FASTA	1129747
GCF_000021485.1	GCF_000021485.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000021925.1	GCF_000021925.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5565859
GCF_000021925.1	GCF_000021925.1/genomic.gbff	GENBANK_FLAT_FILE	13514380
GCF_000021925.1	GCF_000021925.1/GCF_000021925.1_ASM2192v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5345191
GCF_000021925.1	GCF_000021925.1/genomic.gff	GFF3	3075440
GCF_000021925.1	GCF_000021925.1/protein.faa	PROTEIN_FASTA	1923131
GCF_000021925.1	GCF_000021925.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000022325.1	GCF_000022325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3210476
GCF_000022325.1	GCF_000022325.1/genomic.gbff	GENBANK_FLAT_FILE	7727152
GCF_000022325.1	GCF_000022325.1/GCF_000022325.1_ASM2232v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2968548
GCF_000022325.1	GCF_000022325.1/genomic.gff	GFF3	1797350
GCF_000022325.1	GCF_000022325.1/protein.faa	PROTEIN_FASTA	1048969
GCF_000022325.1	GCF_000022325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000022905.1	GCF_000022905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3103314
GCF_000022905.1	GCF_000022905.1/genomic.gbff	GENBANK_FLAT_FILE	7488836
GCF_000022905.1	GCF_000022905.1/GCF_000022905.1_ASM2290v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2854628
GCF_000022905.1	GCF_000022905.1/genomic.gff	GFF3	1757770
GCF_000022905.1	GCF_000022905.1/protein.faa	PROTEIN_FASTA	1030629
GCF_000022905.1	GCF_000022905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000022965.1	GCF_000022965.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2028159
GCF_000022965.1	GCF_000022965.1/genomic.gbff	GENBANK_FLAT_FILE	4890230
GCF_000022965.1	GCF_000022965.1/GCF_000022965.1_ASM2296v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1962796
GCF_000022965.1	GCF_000022965.1/genomic.gff	GFF3	1057202
GCF_000022965.1	GCF_000022965.1/protein.faa	PROTEIN_FASTA	684489
GCF_000022965.1	GCF_000022965.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000023125.1	GCF_000023125.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7450010
GCF_000023125.1	GCF_000023125.1/genomic.gbff	GENBANK_FLAT_FILE	17061104
GCF_000023125.1	GCF_000023125.1/GCF_000023125.1_ASM2312v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7054953
GCF_000023125.1	GCF_000023125.1/genomic.gff	GFF3	3477176
GCF_000023125.1	GCF_000023125.1/protein.faa	PROTEIN_FASTA	2542442
GCF_000023125.1	GCF_000023125.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000023145.1	GCF_000023145.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2546171
GCF_000023145.1	GCF_000023145.1/genomic.gbff	GENBANK_FLAT_FILE	6162292
GCF_000023145.1	GCF_000023145.1/GCF_000023145.1_ASM2314v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2477463
GCF_000023145.1	GCF_000023145.1/genomic.gff	GFF3	1308837
GCF_000023145.1	GCF_000023145.1/protein.faa	PROTEIN_FASTA	877365
GCF_000023145.1	GCF_000023145.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000023285.1	GCF_000023285.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2753256
GCF_000023285.1	GCF_000023285.1/genomic.gbff	GENBANK_FLAT_FILE	6558184
GCF_000023285.1	GCF_000023285.1/GCF_000023285.1_ASM2328v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2645652
GCF_000023285.1	GCF_000023285.1/genomic.gff	GFF3	1397121
GCF_000023285.1	GCF_000023285.1/protein.faa	PROTEIN_FASTA	925064
GCF_000023285.1	GCF_000023285.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000023325.1	GCF_000023325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2479967
GCF_000023325.1	GCF_000023325.1/genomic.gbff	GENBANK_FLAT_FILE	5919720
GCF_000023325.1	GCF_000023325.1/GCF_000023325.1_ASM2332v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2330964
GCF_000023325.1	GCF_000023325.1/genomic.gff	GFF3	1342108
GCF_000023325.1	GCF_000023325.1/protein.faa	PROTEIN_FASTA	835268
GCF_000023325.1	GCF_000023325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000024005.1	GCF_000024005.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	9478332
GCF_000024005.1	GCF_000024005.1/genomic.gbff	GENBANK_FLAT_FILE	21632949
GCF_000024005.1	GCF_000024005.1/GCF_000024005.1_ASM2400v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9241502
GCF_000024005.1	GCF_000024005.1/genomic.gff	GFF3	4196193
GCF_000024005.1	GCF_000024005.1/protein.faa	PROTEIN_FASTA	3215655
GCF_000024005.1	GCF_000024005.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000024165.1	GCF_000024165.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5671984
GCF_000024165.1	GCF_000024165.1/genomic.gbff	GENBANK_FLAT_FILE	13186975
GCF_000024165.1	GCF_000024165.1/GCF_000024165.1_ASM2416v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5372783
GCF_000024165.1	GCF_000024165.1/genomic.gff	GFF3	2860029
GCF_000024165.1	GCF_000024165.1/protein.faa	PROTEIN_FASTA	1858427
GCF_000024165.1	GCF_000024165.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000024285.1	GCF_000024285.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3454534
GCF_000024285.1	GCF_000024285.1/genomic.gbff	GENBANK_FLAT_FILE	8287082
GCF_000024285.1	GCF_000024285.1/GCF_000024285.1_ASM2428v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3246183
GCF_000024285.1	GCF_000024285.1/genomic.gff	GFF3	1905232
GCF_000024285.1	GCF_000024285.1/protein.faa	PROTEIN_FASTA	1192742
GCF_000024285.1	GCF_000024285.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000024425.1	GCF_000024425.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3441761
GCF_000024425.1	GCF_000024425.1/genomic.gbff	GENBANK_FLAT_FILE	8191156
GCF_000024425.1	GCF_000024425.1/GCF_000024425.1_ASM2442v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3136235
GCF_000024425.1	GCF_000024425.1/genomic.gff	GFF3	1926444
GCF_000024425.1	GCF_000024425.1/protein.faa	PROTEIN_FASTA	1156132
GCF_000024425.1	GCF_000024425.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000025305.1	GCF_000025305.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2529027
GCF_000025305.1	GCF_000025305.1/genomic.gbff	GENBANK_FLAT_FILE	6207632
GCF_000025305.1	GCF_000025305.1/GCF_000025305.1_ASM2530v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2358961
GCF_000025305.1	GCF_000025305.1/genomic.gff	GFF3	1459199
GCF_000025305.1	GCF_000025305.1/protein.faa	PROTEIN_FASTA	849867
GCF_000025305.1	GCF_000025305.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000025485.1	GCF_000025485.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4003978
GCF_000025485.1	GCF_000025485.1/genomic.gbff	GENBANK_FLAT_FILE	9273935
GCF_000025485.1	GCF_000025485.1/GCF_000025485.1_ASM2548v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3715163
GCF_000025485.1	GCF_000025485.1/genomic.gff	GFF3	2016508
GCF_000025485.1	GCF_000025485.1/protein.faa	PROTEIN_FASTA	1359529
GCF_000025485.1	GCF_000025485.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000025965.1	GCF_000025965.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5123714
GCF_000025965.1	GCF_000025965.1/genomic.gbff	GENBANK_FLAT_FILE	12576963
GCF_000025965.1	GCF_000025965.1/GCF_000025965.1_ASM2596v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4786546
GCF_000025965.1	GCF_000025965.1/genomic.gff	GFF3	2829726
GCF_000025965.1	GCF_000025965.1/protein.faa	PROTEIN_FASTA	1690144
GCF_000025965.1	GCF_000025965.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000025985.1	GCF_000025985.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5610782
GCF_000025985.1	GCF_000025985.1/genomic.gbff	GENBANK_FLAT_FILE	12990420
GCF_000025985.1	GCF_000025985.1/GCF_000025985.1_ASM2598v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5307364
GCF_000025985.1	GCF_000025985.1/genomic.gff	GFF3	2713509
GCF_000025985.1	GCF_000025985.1/protein.faa	PROTEIN_FASTA	1860600
GCF_000025985.1	GCF_000025985.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000026005.1	GCF_000026005.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1163929
GCF_000026005.1	GCF_000026005.1/genomic.gbff	GENBANK_FLAT_FILE	3406981
GCF_000026005.1	GCF_000026005.1/GCF_000026005.1_ASM2600v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1535381
GCF_000026005.1	GCF_000026005.1/genomic.gff	GFF3	657717
GCF_000026005.1	GCF_000026005.1/protein.faa	PROTEIN_FASTA	385331
GCF_000026005.1	GCF_000026005.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000027145.1	GCF_000027145.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3095656
GCF_000027145.1	GCF_000027145.1/genomic.gbff	GENBANK_FLAT_FILE	7663477
GCF_000027145.1	GCF_000027145.1/GCF_000027145.1_ASM2714v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2832685
GCF_000027145.1	GCF_000027145.1/genomic.gff	GFF3	1783005
GCF_000027145.1	GCF_000027145.1/protein.faa	PROTEIN_FASTA	1022390
GCF_000027145.1	GCF_000027145.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000055785.1	GCF_000055785.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4064655
GCF_000055785.1	GCF_000055785.1/genomic.gbff	GENBANK_FLAT_FILE	9888435
GCF_000055785.1	GCF_000055785.1/GCF_000055785.1_ASM5578v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3742928
GCF_000055785.1	GCF_000055785.1/genomic.gff	GFF3	2300503
GCF_000055785.1	GCF_000055785.1/protein.faa	PROTEIN_FASTA	1388034
GCF_000055785.1	GCF_000055785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000067205.1	GCF_000067205.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5788136
GCF_000067205.1	GCF_000067205.1/genomic.gbff	GENBANK_FLAT_FILE	13792686
GCF_000067205.1	GCF_000067205.1/GCF_000067205.1_ASM6720v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5354100
GCF_000067205.1	GCF_000067205.1/genomic.gff	GFF3	3064538
GCF_000067205.1	GCF_000067205.1/protein.faa	PROTEIN_FASTA	1917094
GCF_000067205.1	GCF_000067205.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000069225.1	GCF_000069225.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3773052
GCF_000069225.1	GCF_000069225.1/genomic.gbff	GENBANK_FLAT_FILE	9207242
GCF_000069225.1	GCF_000069225.1/GCF_000069225.1_ASM6922v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3446530
GCF_000069225.1	GCF_000069225.1/genomic.gff	GFF3	2070770
GCF_000069225.1	GCF_000069225.1/protein.faa	PROTEIN_FASTA	1224673
GCF_000069225.1	GCF_000069225.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000092025.1	GCF_000092025.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6159183
GCF_000092025.1	GCF_000092025.1/genomic.gbff	GENBANK_FLAT_FILE	15528165
GCF_000092025.1	GCF_000092025.1/GCF_000092025.1_ASM9202v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5745495
GCF_000092025.1	GCF_000092025.1/genomic.gff	GFF3	3529493
GCF_000092025.1	GCF_000092025.1/protein.faa	PROTEIN_FASTA	2063953
GCF_000092025.1	GCF_000092025.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000143145.1	GCF_000143145.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3866650
GCF_000143145.1	GCF_000143145.1/genomic.gbff	GENBANK_FLAT_FILE	9353669
GCF_000143145.1	GCF_000143145.1/GCF_000143145.1_ASM14314v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3684529
GCF_000143145.1	GCF_000143145.1/genomic.gff	GFF3	2128961
GCF_000143145.1	GCF_000143145.1/protein.faa	PROTEIN_FASTA	1327823
GCF_000143145.1	GCF_000143145.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000143685.1	GCF_000143685.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4759965
GCF_000143685.1	GCF_000143685.1/genomic.gbff	GENBANK_FLAT_FILE	11780368
GCF_000143685.1	GCF_000143685.1/GCF_000143685.1_ASM14368v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4688007
GCF_000143685.1	GCF_000143685.1/genomic.gff	GFF3	2678385
GCF_000143685.1	GCF_000143685.1/protein.faa	PROTEIN_FASTA	1622196
GCF_000143685.1	GCF_000143685.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000144605.1	GCF_000144605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3800023
GCF_000144605.1	GCF_000144605.1/genomic.gbff	GENBANK_FLAT_FILE	8984931
GCF_000144605.1	GCF_000144605.1/GCF_000144605.1_ASM14460v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3488400
GCF_000144605.1	GCF_000144605.1/genomic.gff	GFF3	2065186
GCF_000144605.1	GCF_000144605.1/protein.faa	PROTEIN_FASTA	1318142
GCF_000144605.1	GCF_000144605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000146185.1	GCF_000146185.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3153117
GCF_000146185.1	GCF_000146185.1/genomic.gbff	GENBANK_FLAT_FILE	7527715
GCF_000146185.1	GCF_000146185.1/GCF_000146185.1_ASM14618v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2867004
GCF_000146185.1	GCF_000146185.1/genomic.gff	GFF3	1757068
GCF_000146185.1	GCF_000146185.1/protein.faa	PROTEIN_FASTA	1041720
GCF_000146185.1	GCF_000146185.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000146505.1	GCF_000146505.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4105565
GCF_000146505.1	GCF_000146505.1/genomic.gbff	GENBANK_FLAT_FILE	9319971
GCF_000146505.1	GCF_000146505.1/GCF_000146505.1_ASM14650v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3891123
GCF_000146505.1	GCF_000146505.1/genomic.gff	GFF3	1856505
GCF_000146505.1	GCF_000146505.1/protein.faa	PROTEIN_FASTA	1407007
GCF_000146505.1	GCF_000146505.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000163895.2	GCF_000163895.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1923725
GCF_000163895.2	GCF_000163895.2/genomic.gbff	GENBANK_FLAT_FILE	4801550
GCF_000163895.2	GCF_000163895.2/GCF_000163895.2_ASM16389v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1955211
GCF_000163895.2	GCF_000163895.2/genomic.gff	GFF3	1095576
GCF_000163895.2	GCF_000163895.2/protein.faa	PROTEIN_FASTA	632415
GCF_000163895.2	GCF_000163895.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000164865.1	GCF_000164865.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5209157
GCF_000164865.1	GCF_000164865.1/genomic.gbff	GENBANK_FLAT_FILE	12556972
GCF_000164865.1	GCF_000164865.1/GCF_000164865.1_ASM16486v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4874290
GCF_000164865.1	GCF_000164865.1/genomic.gff	GFF3	2880007
GCF_000164865.1	GCF_000164865.1/protein.faa	PROTEIN_FASTA	1797626
GCF_000164865.1	GCF_000164865.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000164905.1	GCF_000164905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2067624
GCF_000164905.1	GCF_000164905.1/genomic.gbff	GENBANK_FLAT_FILE	4867028
GCF_000164905.1	GCF_000164905.1/GCF_000164905.1_ASM16490v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1764785
GCF_000164905.1	GCF_000164905.1/genomic.gff	GFF3	1220154
GCF_000164905.1	GCF_000164905.1/protein.faa	PROTEIN_FASTA	716551
GCF_000164905.1	GCF_000164905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000182745.2	GCF_000182745.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3705449
GCF_000182745.2	GCF_000182745.2/genomic.gbff	GENBANK_FLAT_FILE	8900513
GCF_000182745.2	GCF_000182745.2/GCF_000182745.2_ASM18274v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3557806
GCF_000182745.2	GCF_000182745.2/genomic.gff	GFF3	1997328
GCF_000182745.2	GCF_000182745.2/protein.faa	PROTEIN_FASTA	1237625
GCF_000182745.2	GCF_000182745.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000184685.1	GCF_000184685.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4370700
GCF_000184685.1	GCF_000184685.1/genomic.gbff	GENBANK_FLAT_FILE	10293603
GCF_000184685.1	GCF_000184685.1/GCF_000184685.1_ASM18468v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4074752
GCF_000184685.1	GCF_000184685.1/genomic.gff	GFF3	2296668
GCF_000184685.1	GCF_000184685.1/protein.faa	PROTEIN_FASTA	1484220
GCF_000184685.1	GCF_000184685.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000190595.1	GCF_000190595.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4085410
GCF_000190595.1	GCF_000190595.1/genomic.gbff	GENBANK_FLAT_FILE	9440661
GCF_000190595.1	GCF_000190595.1/GCF_000190595.1_ASM19059v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3813072
GCF_000190595.1	GCF_000190595.1/genomic.gff	GFF3	2020929
GCF_000190595.1	GCF_000190595.1/protein.faa	PROTEIN_FASTA	1396997
GCF_000190595.1	GCF_000190595.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000192865.1	GCF_000192865.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4928155
GCF_000192865.1	GCF_000192865.1/genomic.gbff	GENBANK_FLAT_FILE	11739176
GCF_000192865.1	GCF_000192865.1/GCF_000192865.1_ASM19286v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4742933
GCF_000192865.1	GCF_000192865.1/genomic.gff	GFF3	2587889
GCF_000192865.1	GCF_000192865.1/protein.faa	PROTEIN_FASTA	1689302
GCF_000192865.1	GCF_000192865.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196175.1	GCF_000196175.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4265642
GCF_000196175.1	GCF_000196175.1/genomic.gbff	GENBANK_FLAT_FILE	9943310
GCF_000196175.1	GCF_000196175.1/GCF_000196175.1_ASM19617v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3830302
GCF_000196175.1	GCF_000196175.1/genomic.gff	GFF3	2141231
GCF_000196175.1	GCF_000196175.1/protein.faa	PROTEIN_FASTA	1443285
GCF_000196175.1	GCF_000196175.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196215.1	GCF_000196215.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1112584
GCF_000196215.1	GCF_000196215.1/genomic.gbff	GENBANK_FLAT_FILE	2659907
GCF_000196215.1	GCF_000196215.1/GCF_000196215.1_ASM19621v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	999476
GCF_000196215.1	GCF_000196215.1/genomic.gff	GFF3	612631
GCF_000196215.1	GCF_000196215.1/protein.faa	PROTEIN_FASTA	370334
GCF_000196215.1	GCF_000196215.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196275.1	GCF_000196275.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3521283
GCF_000196275.1	GCF_000196275.1/genomic.gbff	GENBANK_FLAT_FILE	8312528
GCF_000196275.1	GCF_000196275.1/GCF_000196275.1_ASM19627v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3287841
GCF_000196275.1	GCF_000196275.1/genomic.gff	GFF3	1885365
GCF_000196275.1	GCF_000196275.1/protein.faa	PROTEIN_FASTA	1183711
GCF_000196275.1	GCF_000196275.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196435.1	GCF_000196435.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2441701
GCF_000196435.1	GCF_000196435.1/genomic.gbff	GENBANK_FLAT_FILE	6623550
GCF_000196435.1	GCF_000196435.1/GCF_000196435.1_ASM19643v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2675579
GCF_000196435.1	GCF_000196435.1/genomic.gff	GFF3	1397402
GCF_000196435.1	GCF_000196435.1/protein.faa	PROTEIN_FASTA	741050
GCF_000196435.1	GCF_000196435.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196555.1	GCF_000196555.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2511398
GCF_000196555.1	GCF_000196555.1/genomic.gbff	GENBANK_FLAT_FILE	6008917
GCF_000196555.1	GCF_000196555.1/GCF_000196555.1_ASM19655v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2415057
GCF_000196555.1	GCF_000196555.1/genomic.gff	GFF3	1298135
GCF_000196555.1	GCF_000196555.1/protein.faa	PROTEIN_FASTA	830174
GCF_000196555.1	GCF_000196555.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196795.1	GCF_000196795.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4504277
GCF_000196795.1	GCF_000196795.1/genomic.gbff	GENBANK_FLAT_FILE	10885078
GCF_000196795.1	GCF_000196795.1/GCF_000196795.1_ASM19679v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4204511
GCF_000196795.1	GCF_000196795.1/genomic.gff	GFF3	2498011
GCF_000196795.1	GCF_000196795.1/protein.faa	PROTEIN_FASTA	1506822
GCF_000196795.1	GCF_000196795.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196855.1	GCF_000196855.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2132426
GCF_000196855.1	GCF_000196855.1/genomic.gbff	GENBANK_FLAT_FILE	5357454
GCF_000196855.1	GCF_000196855.1/GCF_000196855.1_ASM19685v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1978574
GCF_000196855.1	GCF_000196855.1/genomic.gff	GFF3	1327322
GCF_000196855.1	GCF_000196855.1/protein.faa	PROTEIN_FASTA	717196
GCF_000196855.1	GCF_000196855.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000196875.2	GCF_000196875.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4491723
GCF_000196875.2	GCF_000196875.2/genomic.gbff	GENBANK_FLAT_FILE	10725921
GCF_000196875.2	GCF_000196875.2/GCF_000196875.2_ASM19687v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4112658
GCF_000196875.2	GCF_000196875.2/genomic.gff	GFF3	2451174
GCF_000196875.2	GCF_000196875.2/protein.faa	PROTEIN_FASTA	1492836
GCF_000196875.2	GCF_000196875.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000197735.1	GCF_000197735.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4217874
GCF_000197735.1	GCF_000197735.1/genomic.gbff	GENBANK_FLAT_FILE	10469428
GCF_000197735.1	GCF_000197735.1/GCF_000197735.1_ASM19773v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3967406
GCF_000197735.1	GCF_000197735.1/genomic.gff	GFF3	2342912
GCF_000197735.1	GCF_000197735.1/protein.faa	PROTEIN_FASTA	1388674
GCF_000197735.1	GCF_000197735.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000202835.1	GCF_000202835.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4617807
GCF_000202835.1	GCF_000202835.1/genomic.gbff	GENBANK_FLAT_FILE	10787697
